feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Agathobacter faecis GCA_015559645,Lachnospira sp. AM46-8,0.30375,pos,0.30375,0,0
Agathobacter faecis GCA_015667215,Lachnospira sp. AM46-8,0.39819,pos,0.39819,0,0
Agathobacter faecis TF10-5,Lachnospira sp. AM46-8,0.38227,pos,0.38227,0,0
Enterocloster bolteae GCF_000154365,Lachnospira sp. AM46-8,0.30544,neg,-0.30544,0,0
Lachnospira eligens GCA_000146185,Lachnospira sp. AM46-8,0.89672,pos,0.89672,0,0
Lachnospira eligens_A AF06-14,Lachnospira sp. AM46-8,0.87936,pos,0.87936,0,0
Lachnospira eligens_A AF18-47,Lachnospira sp. AM46-8,0.88817,pos,0.88817,0,0
Lachnospira eligens_A AF35-21,Lachnospira sp. AM46-8,0.88362,pos,0.88362,0,0
Lachnospira eligens_A AF36-7BH,Lachnospira sp. AM46-8,0.57575,pos,0.57575,0,0
Lachnospira eligens_A AF41-18,Lachnospira sp. AM46-8,0.83773,pos,0.83773,0,0
Lachnospira eligens_A AF42-3BH,Lachnospira sp. AM46-8,0.67959,pos,0.67959,0,0
Lachnospira eligens_A AF45-13BH,Lachnospira sp. AM46-8,0.85504,pos,0.85504,0,0
Lachnospira eligens_A AM14-19,Lachnospira sp. AM46-8,0.87158,pos,0.87158,0,0
Lachnospira eligens_A AM32-2AC,Lachnospira sp. AM46-8,0.86752,pos,0.86752,0,0
Lachnospira eligens_A AM37-3BH,Lachnospira sp. AM46-8,0.87559,pos,0.87559,0,0
Lachnospira eligens_A AM43-40,Lachnospira sp. AM46-8,0.58823,pos,0.58823,0,0
Lachnospira eligens_A AM48-8,Lachnospira sp. AM46-8,0.8797,pos,0.8797,0,0
Lachnospira eligens_A GCA_001404435,Lachnospira sp. AM46-8,0.86947,pos,0.86947,0,0
Lachnospira eligens_A GCA_001405395,Lachnospira sp. AM46-8,0.88545,pos,0.88545,0,0
Lachnospira eligens_A GCA_009680455,Lachnospira sp. AM46-8,0.88523,pos,0.88523,0,0
Lachnospira eligens_A GCA_015559345,Lachnospira sp. AM46-8,0.89005,pos,0.89005,0,0
Lachnospira rogosae GCA_001405835,Lachnospira sp. AM46-8,0.4652,pos,0.4652,0,0
Lachnospira rogosae GCA_001406555,Lachnospira sp. AM46-8,0.45393,pos,0.45393,0,0
Lachnospira sp. AF22-9,Lachnospira sp. AM46-8,0.88515,pos,0.88515,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospira sp. AM49-13BH,0.50709,pos,0.50709,0,0
Acetatifactor sp. 13470_2_92,Lachnospira sp. AM49-13BH,0.49358,pos,0.49358,0,0
Acetatifactor sp. AF34-10BH,Lachnospira sp. AM49-13BH,0.50194,pos,0.50194,0,0
Acetatifactor sp. AF36-18BH,Lachnospira sp. AM49-13BH,0.51386,pos,0.51386,0,0
Acetatifactor sp. AF46-9NS,Lachnospira sp. AM49-13BH,0.45132,pos,0.45132,0,0
Acetatifactor sp. AM34-9AC,Lachnospira sp. AM49-13BH,0.51144,pos,0.51144,0,0
Acetatifactor sp. GCA_003584705,Lachnospira sp. AM49-13BH,0.47758,pos,0.47758,0,0
Acetatifactor sp. TF08-15,Lachnospira sp. AM49-13BH,0.50246,pos,0.50246,0,0
Acetatifactor sp. TM11-1A,Lachnospira sp. AM49-13BH,0.49199,pos,0.49199,0,0
Agathobacter faecis 21673_4_84,Lachnospira sp. AM49-13BH,0.37859,pos,0.37859,0,0
Agathobacter faecis GCA_001405615,Lachnospira sp. AM49-13BH,0.36811,pos,0.36811,0,0
Agathobacter faecis GCA_001406815,Lachnospira sp. AM49-13BH,0.38614,pos,0.38614,0,0
Agathobacter faecis GCA_015549075,Lachnospira sp. AM49-13BH,0.37209,pos,0.37209,0,0
Agathobacter faecis GCA_015550045,Lachnospira sp. AM49-13BH,0.40662,pos,0.40662,0,0
Agathobacter faecis GCA_015556245,Lachnospira sp. AM49-13BH,0.37081,pos,0.37081,0,0
Agathobacter faecis GCA_015558055,Lachnospira sp. AM49-13BH,0.39672,pos,0.39672,0,0
Agathobacter faecis GCA_015559645,Lachnospira sp. AM49-13BH,0.32135,pos,0.32135,0,0
Agathobacter faecis GCA_015667215,Lachnospira sp. AM49-13BH,0.39909,pos,0.39909,0,0
Agathobacter faecis TF10-5,Lachnospira sp. AM49-13BH,0.39627,pos,0.39627,0,0
Enterocloster bolteae GCA_015547745,Lachnospira sp. AM49-13BH,0.31275,neg,-0.31275,0,0
Enterocloster bolteae GCF_000154365,Lachnospira sp. AM49-13BH,0.31208,neg,-0.31208,0,0
Lachnospira eligens GCA_000146185,Lachnospira sp. AM49-13BH,0.91945,pos,0.91945,0,0
Lachnospira eligens_A AF06-14,Lachnospira sp. AM49-13BH,0.87937,pos,0.87937,0,0
Lachnospira eligens_A AF18-47,Lachnospira sp. AM49-13BH,0.8725,pos,0.8725,0,0
Lachnospira eligens_A AF35-21,Lachnospira sp. AM49-13BH,0.88507,pos,0.88507,0,0
Lachnospira eligens_A AF36-7BH,Lachnospira sp. AM49-13BH,0.58063,pos,0.58063,0,0
Lachnospira eligens_A AF41-18,Lachnospira sp. AM49-13BH,0.84095,pos,0.84095,0,0
Lachnospira eligens_A AF42-3BH,Lachnospira sp. AM49-13BH,0.68575,pos,0.68575,0,0
Lachnospira eligens_A AF45-13BH,Lachnospira sp. AM49-13BH,0.83911,pos,0.83911,0,0
Lachnospira eligens_A AM14-19,Lachnospira sp. AM49-13BH,0.85851,pos,0.85851,0,0
Lachnospira eligens_A AM32-2AC,Lachnospira sp. AM49-13BH,0.85814,pos,0.85814,0,0
Lachnospira eligens_A AM37-3BH,Lachnospira sp. AM49-13BH,0.87985,pos,0.87985,0,0
Lachnospira eligens_A AM43-40,Lachnospira sp. AM49-13BH,0.59383,pos,0.59383,0,0
Lachnospira eligens_A AM48-8,Lachnospira sp. AM49-13BH,0.87706,pos,0.87706,0,0
Lachnospira eligens_A GCA_001404435,Lachnospira sp. AM49-13BH,0.87369,pos,0.87369,0,0
Lachnospira eligens_A GCA_001405395,Lachnospira sp. AM49-13BH,0.88595,pos,0.88595,0,0
Lachnospira eligens_A GCA_009680455,Lachnospira sp. AM49-13BH,0.89354,pos,0.89354,0,0
Lachnospira eligens_A GCA_015559345,Lachnospira sp. AM49-13BH,0.90435,pos,0.90435,0,0
Lachnospira rogosae GCA_001405835,Lachnospira sp. AM49-13BH,0.5016,pos,0.5016,0,0
Lachnospira rogosae GCA_001406555,Lachnospira sp. AM49-13BH,0.49754,pos,0.49754,0,0
Lachnospira sp. AF22-9,Lachnospira sp. AM49-13BH,0.91005,pos,0.91005,0,0
Lachnospira sp. AM46-8,Lachnospira sp. AM49-13BH,0.93997,pos,0.93997,0,0
Acetatifactor sp. 13470_2_92,Lachnospira sp. AM97-61,0.31431,pos,0.31431,0,0
Acetatifactor sp. AF34-10BH,Lachnospira sp. AM97-61,0.31005,pos,0.31005,0,0
Acetatifactor sp. AF36-18BH,Lachnospira sp. AM97-61,0.30887,pos,0.30887,0,0
Acetatifactor sp. AM34-9AC,Lachnospira sp. AM97-61,0.31616,pos,0.31616,0,0
Acetatifactor sp. TM11-1A,Lachnospira sp. AM97-61,0.31397,pos,0.31397,0,0
Lachnospira eligens GCA_000146185,Lachnospira sp. AM97-61,0.39212,pos,0.39212,0,0
Lachnospira eligens_A AF18-47,Lachnospira sp. AM97-61,0.30148,pos,0.30148,0,0
Lachnospira eligens_A AF45-13BH,Lachnospira sp. AM97-61,0.33276,pos,0.33276,0,0
Lachnospira eligens_A AM14-19,Lachnospira sp. AM97-61,0.31756,pos,0.31756,0,0
Lachnospira eligens_A AM32-2AC,Lachnospira sp. AM97-61,0.30668,pos,0.30668,0,0
Lachnospira eligens_A GCA_001404435,Lachnospira sp. AM97-61,0.36593,pos,0.36593,0,0
Lachnospira eligens_A GCA_001405395,Lachnospira sp. AM97-61,0.3024,pos,0.3024,0,0
Lachnospira eligens_A GCA_009680455,Lachnospira sp. AM97-61,0.34423,pos,0.34423,0,0
Lachnospira eligens_A GCA_015559345,Lachnospira sp. AM97-61,0.3136,pos,0.3136,0,0
Lachnospira sp. AF22-9,Lachnospira sp. AM97-61,0.40036,pos,0.40036,0,0
Lachnospira sp. AM46-8,Lachnospira sp. AM97-61,0.33316,pos,0.33316,0,0
Lachnospira sp. AM49-13BH,Lachnospira sp. AM97-61,0.31345,pos,0.31345,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospira sp. GCA_015553285,0.48353,pos,0.48353,0,0
Acetatifactor sp. 13470_2_92,Lachnospira sp. GCA_015553285,0.48019,pos,0.48019,0,0
Acetatifactor sp. AF34-10BH,Lachnospira sp. GCA_015553285,0.49272,pos,0.49272,0,0
Acetatifactor sp. AF36-18BH,Lachnospira sp. GCA_015553285,0.4989,pos,0.4989,0,0
Acetatifactor sp. AF46-9NS,Lachnospira sp. GCA_015553285,0.45388,pos,0.45388,0,0
Acetatifactor sp. AM34-9AC,Lachnospira sp. GCA_015553285,0.49886,pos,0.49886,0,0
Acetatifactor sp. GCA_003584705,Lachnospira sp. GCA_015553285,0.46555,pos,0.46555,0,0
Acetatifactor sp. TF08-15,Lachnospira sp. GCA_015553285,0.48625,pos,0.48625,0,0
Acetatifactor sp. TM11-1A,Lachnospira sp. GCA_015553285,0.48031,pos,0.48031,0,0
Agathobacter faecis 21673_4_84,Lachnospira sp. GCA_015553285,0.3731,pos,0.3731,0,0
Agathobacter faecis GCA_001405615,Lachnospira sp. GCA_015553285,0.37125,pos,0.37125,0,0
Agathobacter faecis GCA_001406815,Lachnospira sp. GCA_015553285,0.37595,pos,0.37595,0,0
Agathobacter faecis GCA_015549075,Lachnospira sp. GCA_015553285,0.37617,pos,0.37617,0,0
Agathobacter faecis GCA_015550045,Lachnospira sp. GCA_015553285,0.40659,pos,0.40659,0,0
Agathobacter faecis GCA_015556245,Lachnospira sp. GCA_015553285,0.35089,pos,0.35089,0,0
Agathobacter faecis GCA_015558055,Lachnospira sp. GCA_015553285,0.38215,pos,0.38215,0,0
Agathobacter faecis GCA_015559645,Lachnospira sp. GCA_015553285,0.31217,pos,0.31217,0,0
Agathobacter faecis GCA_015667215,Lachnospira sp. GCA_015553285,0.39974,pos,0.39974,0,0
Agathobacter faecis TF10-5,Lachnospira sp. GCA_015553285,0.39158,pos,0.39158,0,0
Enterocloster bolteae GCF_000154365,Lachnospira sp. GCA_015553285,0.32183,neg,-0.32183,0,0
Lachnospira eligens GCA_000146185,Lachnospira sp. GCA_015553285,0.9013,pos,0.9013,0,0
Lachnospira eligens_A AF06-14,Lachnospira sp. GCA_015553285,0.88524,pos,0.88524,0,0
Lachnospira eligens_A AF18-47,Lachnospira sp. GCA_015553285,0.88368,pos,0.88368,0,0
Lachnospira eligens_A AF35-21,Lachnospira sp. GCA_015553285,0.89413,pos,0.89413,0,0
Lachnospira eligens_A AF36-7BH,Lachnospira sp. GCA_015553285,0.58975,pos,0.58975,0,0
Lachnospira eligens_A AF41-18,Lachnospira sp. GCA_015553285,0.85345,pos,0.85345,0,0
Lachnospira eligens_A AF42-3BH,Lachnospira sp. GCA_015553285,0.68275,pos,0.68275,0,0
Lachnospira eligens_A AF45-13BH,Lachnospira sp. GCA_015553285,0.86819,pos,0.86819,0,0
Lachnospira eligens_A AM14-19,Lachnospira sp. GCA_015553285,0.87536,pos,0.87536,0,0
Lachnospira eligens_A AM32-2AC,Lachnospira sp. GCA_015553285,0.87822,pos,0.87822,0,0
Lachnospira eligens_A AM37-3BH,Lachnospira sp. GCA_015553285,0.87523,pos,0.87523,0,0
Lachnospira eligens_A AM43-40,Lachnospira sp. GCA_015553285,0.60723,pos,0.60723,0,0
Lachnospira eligens_A AM48-8,Lachnospira sp. GCA_015553285,0.87315,pos,0.87315,0,0
Lachnospira eligens_A GCA_001404435,Lachnospira sp. GCA_015553285,0.8668,pos,0.8668,0,0
Lachnospira eligens_A GCA_001405395,Lachnospira sp. GCA_015553285,0.88273,pos,0.88273,0,0
Lachnospira eligens_A GCA_009680455,Lachnospira sp. GCA_015553285,0.88126,pos,0.88126,0,0
Lachnospira eligens_A GCA_015559345,Lachnospira sp. GCA_015553285,0.89362,pos,0.89362,0,0
Lachnospira rogosae GCA_001405835,Lachnospira sp. GCA_015553285,0.48286,pos,0.48286,0,0
Lachnospira rogosae GCA_001406555,Lachnospira sp. GCA_015553285,0.47153,pos,0.47153,0,0
Lachnospira sp. AF22-9,Lachnospira sp. GCA_015553285,0.89352,pos,0.89352,0,0
Lachnospira sp. AM46-8,Lachnospira sp. GCA_015553285,0.94245,pos,0.94245,0,0
Lachnospira sp. AM49-13BH,Lachnospira sp. GCA_015553285,0.94068,pos,0.94068,0,0
Lachnospira sp. AM97-61,Lachnospira sp. GCA_015553285,0.33889,pos,0.33889,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospira sp. OF27-8pH9A,0.32766,pos,0.32766,0,0
Acetatifactor sp. 13470_2_92,Lachnospira sp. OF27-8pH9A,0.31734,pos,0.31734,0,0
Acetatifactor sp. AF34-10BH,Lachnospira sp. OF27-8pH9A,0.33414,pos,0.33414,0,0
Acetatifactor sp. AF36-18BH,Lachnospira sp. OF27-8pH9A,0.3243,pos,0.3243,0,0
Acetatifactor sp. AM34-9AC,Lachnospira sp. OF27-8pH9A,0.33163,pos,0.33163,0,0
Acetatifactor sp. GCA_003584705,Lachnospira sp. OF27-8pH9A,0.32677,pos,0.32677,0,0
Acetatifactor sp. TF08-15,Lachnospira sp. OF27-8pH9A,0.33507,pos,0.33507,0,0
Acetatifactor sp. TM11-1A,Lachnospira sp. OF27-8pH9A,0.30662,pos,0.30662,0,0
Agathobacter faecis GCA_001405615,Lachnospira sp. OF27-8pH9A,0.33003,pos,0.33003,0,0
Agathobacter faecis GCA_015549075,Lachnospira sp. OF27-8pH9A,0.3169,pos,0.3169,0,0
Agathobacter faecis GCA_015550045,Lachnospira sp. OF27-8pH9A,0.3341,pos,0.3341,0,0
Agathobacter faecis GCA_015556245,Lachnospira sp. OF27-8pH9A,0.33278,pos,0.33278,0,0
Agathobacter faecis GCA_015558055,Lachnospira sp. OF27-8pH9A,0.32011,pos,0.32011,0,0
Agathobacter faecis GCA_015667215,Lachnospira sp. OF27-8pH9A,0.33767,pos,0.33767,0,0
Agathobacter faecis TF10-5,Lachnospira sp. OF27-8pH9A,0.32029,pos,0.32029,0,0
Lachnospira eligens GCA_000146185,Lachnospira sp. OF27-8pH9A,0.49693,pos,0.49693,0,0
Lachnospira eligens_A AF06-14,Lachnospira sp. OF27-8pH9A,0.37814,pos,0.37814,0,0
Lachnospira eligens_A AF18-47,Lachnospira sp. OF27-8pH9A,0.39725,pos,0.39725,0,0
Lachnospira eligens_A AF35-21,Lachnospira sp. OF27-8pH9A,0.41696,pos,0.41696,0,0
Lachnospira eligens_A AF41-18,Lachnospira sp. OF27-8pH9A,0.34359,pos,0.34359,0,0
Lachnospira eligens_A AF45-13BH,Lachnospira sp. OF27-8pH9A,0.32192,pos,0.32192,0,0
Lachnospira eligens_A AM14-19,Lachnospira sp. OF27-8pH9A,0.38456,pos,0.38456,0,0
Lachnospira eligens_A AM32-2AC,Lachnospira sp. OF27-8pH9A,0.35656,pos,0.35656,0,0
Lachnospira eligens_A AM37-3BH,Lachnospira sp. OF27-8pH9A,0.40994,pos,0.40994,0,0
Lachnospira eligens_A AM48-8,Lachnospira sp. OF27-8pH9A,0.40094,pos,0.40094,0,0
Lachnospira eligens_A GCA_001404435,Lachnospira sp. OF27-8pH9A,0.5244,pos,0.5244,0,0
Lachnospira eligens_A GCA_001405395,Lachnospira sp. OF27-8pH9A,0.42163,pos,0.42163,0,0
Lachnospira eligens_A GCA_009680455,Lachnospira sp. OF27-8pH9A,0.50081,pos,0.50081,0,0
Lachnospira eligens_A GCA_015559345,Lachnospira sp. OF27-8pH9A,0.44569,pos,0.44569,0,0
Lachnospira rogosae GCA_001405835,Lachnospira sp. OF27-8pH9A,0.64491,pos,0.64491,0,0
Lachnospira rogosae GCA_001406555,Lachnospira sp. OF27-8pH9A,0.61918,pos,0.61918,0,0
Lachnospira sp. AF22-9,Lachnospira sp. OF27-8pH9A,0.49854,pos,0.49854,0,0
Lachnospira sp. AM46-8,Lachnospira sp. OF27-8pH9A,0.45927,pos,0.45927,0,0
Lachnospira sp. AM49-13BH,Lachnospira sp. OF27-8pH9A,0.50131,pos,0.50131,0,0
Lachnospira sp. GCA_015553285,Lachnospira sp. OF27-8pH9A,0.43781,pos,0.43781,0,0
Blautia_A massiliensis GCA_009876855,Mediterraneibacter faecis AM49-8,0.3189,pos,0.3189,0,0
Blautia_A sp. AF13-37,Mediterraneibacter faecis AM49-8,0.37218,pos,0.37218,0,0
Blautia_A sp. AF37-6AT,Mediterraneibacter faecis AM49-8,0.37241,pos,0.37241,0,0
Blautia_A wexlerae GCA_009881395,Mediterraneibacter faecis AM49-8,0.36288,pos,0.36288,0,0
Faecalimonas phoceensis GCA_013300945,Mediterraneibacter faecis AM49-8,0.43818,pos,0.43818,0,0
Faecalimonas umbilicata AF94-35M2BA,Mediterraneibacter faecis AM49-8,0.3397,pos,0.3397,0,0
Blautia_A sp. AF37-6AT,Mediterraneibacter torques 13414_6_30,0.32904,pos,0.32904,0,0
Blautia_A sp. AF37-6AT,Mediterraneibacter torques 18048_2_83,0.30089,pos,0.30089,0,0
Mediterraneibacter torques 13414_6_30,Mediterraneibacter torques 18048_2_83,0.83818,pos,0.83818,0,0
Acetatifactor intestinalis AF22-6AC,Muricomes sp. GCA_009663665,0.33584,neg,-0.33584,0,0
Acetatifactor sp. 13470_2_92,Muricomes sp. GCA_009663665,0.34309,neg,-0.34309,0,0
Acetatifactor sp. AM34-9AC,Muricomes sp. GCA_009663665,0.34782,neg,-0.34782,0,0
Acetatifactor sp. TF08-15,Muricomes sp. GCA_009663665,0.31438,neg,-0.31438,0,0
Acetatifactor sp. TM11-1A,Muricomes sp. GCA_009663665,0.30796,neg,-0.30796,0,0
Blautia_A wexlerae GCA_009881235,Muricomes sp. GCA_009663665,0.58238,pos,0.58238,0,0
Enterocloster bolteae GCA_015547745,Muricomes sp. GCA_009663665,0.64517,pos,0.64517,0,0
Faecalimonas phoceensis 8080_1_69,Muricomes sp. GCA_009663665,0.35376,pos,0.35376,0,0
Faecalimonas phoceensis AM23-10LB,Muricomes sp. GCA_009663665,0.32021,pos,0.32021,0,0
Faecalimonas phoceensis AM97-06,Muricomes sp. GCA_009663665,0.35436,pos,0.35436,0,0
Faecalimonas phoceensis GCA_000156035,Muricomes sp. GCA_009663665,0.46344,pos,0.46344,0,0
Faecalimonas phoceensis GCA_900104635,Muricomes sp. GCA_009663665,0.33429,pos,0.33429,0,0
Faecalimonas phoceensis LG100-32,Muricomes sp. GCA_009663665,0.33267,pos,0.33267,0,0
Faecalimonas phoceensis OF02-4LB,Muricomes sp. GCA_009663665,0.30589,pos,0.30589,0,0
Faecalimonas sp. AM94-10pH9A,Muricomes sp. GCA_009663665,0.349,pos,0.349,0,0
Blautia_A massiliensis GCA_009876855,Oribacterium parvum GCA_000277505,0.54012,pos,0.54012,0,0
Faecalimonas phoceensis AM97-06,Oribacterium parvum GCA_000277505,0.33122,pos,0.33122,0,0
Faecalimonas phoceensis GCA_900104635,Oribacterium parvum GCA_000277505,0.34606,pos,0.34606,0,0
Faecalimonas sp. AM94-10pH9A,Oribacterium parvum GCA_000277505,0.33754,pos,0.33754,0,0
Faecalimonas umbilicata AF94-39M2BA,Oribacterium parvum GCA_000277505,0.31031,pos,0.31031,0,0
Acetatifactor intestinalis AF22-6AC,Roseburia intestinalis AF31-21AC,0.37304,pos,0.37304,0,0
Acetatifactor sp. 13470_2_92,Roseburia intestinalis AF31-21AC,0.39383,pos,0.39383,0,0
Acetatifactor sp. AF34-10BH,Roseburia intestinalis AF31-21AC,0.45294,pos,0.45294,0,0
Acetatifactor sp. AF36-18BH,Roseburia intestinalis AF31-21AC,0.45026,pos,0.45026,0,0
Acetatifactor sp. AF46-9NS,Roseburia intestinalis AF31-21AC,0.38968,pos,0.38968,0,0
Acetatifactor sp. AM34-9AC,Roseburia intestinalis AF31-21AC,0.42039,pos,0.42039,0,0
Acetatifactor sp. GCA_003584705,Roseburia intestinalis AF31-21AC,0.44115,pos,0.44115,0,0
Acetatifactor sp. TF08-15,Roseburia intestinalis AF31-21AC,0.40787,pos,0.40787,0,0
Acetatifactor sp. TM11-1A,Roseburia intestinalis AF31-21AC,0.4469,pos,0.4469,0,0
Agathobacter faecis 21673_4_84,Roseburia intestinalis AF31-21AC,0.36741,pos,0.36741,0,0
Agathobacter faecis GCA_001405615,Roseburia intestinalis AF31-21AC,0.403,pos,0.403,0,0
Agathobacter faecis GCA_001406815,Roseburia intestinalis AF31-21AC,0.36876,pos,0.36876,0,0
Agathobacter faecis GCA_015549075,Roseburia intestinalis AF31-21AC,0.36204,pos,0.36204,0,0
Agathobacter faecis GCA_015550045,Roseburia intestinalis AF31-21AC,0.39561,pos,0.39561,0,0
Agathobacter faecis GCA_015556245,Roseburia intestinalis AF31-21AC,0.39224,pos,0.39224,0,0
Agathobacter faecis GCA_015558055,Roseburia intestinalis AF31-21AC,0.40495,pos,0.40495,0,0
Agathobacter faecis GCA_015667215,Roseburia intestinalis AF31-21AC,0.37309,pos,0.37309,0,0
Agathobacter faecis TF10-5,Roseburia intestinalis AF31-21AC,0.36238,pos,0.36238,0,0
Lachnospira eligens GCA_000146185,Roseburia intestinalis AF31-21AC,0.4313,pos,0.4313,0,0
Lachnospira eligens_A AF06-14,Roseburia intestinalis AF31-21AC,0.41424,pos,0.41424,0,0
Lachnospira eligens_A AF18-47,Roseburia intestinalis AF31-21AC,0.45762,pos,0.45762,0,0
Lachnospira eligens_A AF35-21,Roseburia intestinalis AF31-21AC,0.43654,pos,0.43654,0,0
Lachnospira eligens_A AF41-18,Roseburia intestinalis AF31-21AC,0.39653,pos,0.39653,0,0
Lachnospira eligens_A AF45-13BH,Roseburia intestinalis AF31-21AC,0.39556,pos,0.39556,0,0
Lachnospira eligens_A AM14-19,Roseburia intestinalis AF31-21AC,0.46531,pos,0.46531,0,0
Lachnospira eligens_A AM32-2AC,Roseburia intestinalis AF31-21AC,0.3955,pos,0.3955,0,0
Lachnospira eligens_A AM37-3BH,Roseburia intestinalis AF31-21AC,0.41993,pos,0.41993,0,0
Lachnospira eligens_A AM48-8,Roseburia intestinalis AF31-21AC,0.38943,pos,0.38943,0,0
Lachnospira eligens_A GCA_001404435,Roseburia intestinalis AF31-21AC,0.4553,pos,0.4553,0,0
Lachnospira eligens_A GCA_001405395,Roseburia intestinalis AF31-21AC,0.4364,pos,0.4364,0,0
Lachnospira eligens_A GCA_009680455,Roseburia intestinalis AF31-21AC,0.44841,pos,0.44841,0,0
Lachnospira eligens_A GCA_015559345,Roseburia intestinalis AF31-21AC,0.40361,pos,0.40361,0,0
Lachnospira rogosae GCA_001405835,Roseburia intestinalis AF31-21AC,0.36241,pos,0.36241,0,0
Lachnospira rogosae GCA_001406555,Roseburia intestinalis AF31-21AC,0.34841,pos,0.34841,0,0
Lachnospira sp. AF22-9,Roseburia intestinalis AF31-21AC,0.42995,pos,0.42995,0,0
Lachnospira sp. AM46-8,Roseburia intestinalis AF31-21AC,0.4041,pos,0.4041,0,0
Lachnospira sp. AM49-13BH,Roseburia intestinalis AF31-21AC,0.42468,pos,0.42468,0,0
Lachnospira sp. GCA_015553285,Roseburia intestinalis AF31-21AC,0.40277,pos,0.40277,0,0
Lachnospira sp. OF27-8pH9A,Roseburia intestinalis AF31-21AC,0.34391,pos,0.34391,0,0
Acetatifactor intestinalis AF22-6AC,Roseburia intestinalis AF36-10AT,0.3099,pos,0.3099,0,0
Acetatifactor sp. 13470_2_92,Roseburia intestinalis AF36-10AT,0.33198,pos,0.33198,0,0
Acetatifactor sp. AF34-10BH,Roseburia intestinalis AF36-10AT,0.37869,pos,0.37869,0,0
Acetatifactor sp. AF36-18BH,Roseburia intestinalis AF36-10AT,0.3797,pos,0.3797,0,0
Acetatifactor sp. AF46-9NS,Roseburia intestinalis AF36-10AT,0.3384,pos,0.3384,0,0
Acetatifactor sp. AM34-9AC,Roseburia intestinalis AF36-10AT,0.34607,pos,0.34607,0,0
Acetatifactor sp. GCA_003584705,Roseburia intestinalis AF36-10AT,0.35739,pos,0.35739,0,0
Acetatifactor sp. TF08-15,Roseburia intestinalis AF36-10AT,0.34315,pos,0.34315,0,0
Acetatifactor sp. TM11-1A,Roseburia intestinalis AF36-10AT,0.36953,pos,0.36953,0,0
Agathobacter faecis 21673_4_84,Roseburia intestinalis AF36-10AT,0.32657,pos,0.32657,0,0
Agathobacter faecis GCA_001405615,Roseburia intestinalis AF36-10AT,0.33798,pos,0.33798,0,0
Agathobacter faecis GCA_001406815,Roseburia intestinalis AF36-10AT,0.32128,pos,0.32128,0,0
Agathobacter faecis GCA_015549075,Roseburia intestinalis AF36-10AT,0.31618,pos,0.31618,0,0
Agathobacter faecis GCA_015550045,Roseburia intestinalis AF36-10AT,0.34632,pos,0.34632,0,0
Agathobacter faecis GCA_015556245,Roseburia intestinalis AF36-10AT,0.3557,pos,0.3557,0,0
Agathobacter faecis GCA_015558055,Roseburia intestinalis AF36-10AT,0.34264,pos,0.34264,0,0
Agathobacter faecis GCA_015667215,Roseburia intestinalis AF36-10AT,0.31117,pos,0.31117,0,0
Agathobacter faecis TF10-5,Roseburia intestinalis AF36-10AT,0.30837,pos,0.30837,0,0
Lachnospira eligens GCA_000146185,Roseburia intestinalis AF36-10AT,0.35225,pos,0.35225,0,0
Lachnospira eligens_A AF06-14,Roseburia intestinalis AF36-10AT,0.34056,pos,0.34056,0,0
Lachnospira eligens_A AF18-47,Roseburia intestinalis AF36-10AT,0.37463,pos,0.37463,0,0
Lachnospira eligens_A AF35-21,Roseburia intestinalis AF36-10AT,0.36132,pos,0.36132,0,0
Lachnospira eligens_A AF41-18,Roseburia intestinalis AF36-10AT,0.33768,pos,0.33768,0,0
Lachnospira eligens_A AF45-13BH,Roseburia intestinalis AF36-10AT,0.3281,pos,0.3281,0,0
Lachnospira eligens_A AM14-19,Roseburia intestinalis AF36-10AT,0.38795,pos,0.38795,0,0
Lachnospira eligens_A AM32-2AC,Roseburia intestinalis AF36-10AT,0.32662,pos,0.32662,0,0
Lachnospira eligens_A AM37-3BH,Roseburia intestinalis AF36-10AT,0.3522,pos,0.3522,0,0
Lachnospira eligens_A AM48-8,Roseburia intestinalis AF36-10AT,0.31814,pos,0.31814,0,0
Lachnospira eligens_A GCA_001404435,Roseburia intestinalis AF36-10AT,0.37026,pos,0.37026,0,0
Lachnospira eligens_A GCA_001405395,Roseburia intestinalis AF36-10AT,0.3584,pos,0.3584,0,0
