feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Agathobacter rectalis 12718_7_53,Butyribacter intestini AF67-21pH9TA,0.51801,pos,0.51801,0,0
Agathobacter rectalis 18048_2_75,Butyribacter intestini AF67-21pH9TA,0.46926,pos,0.46926,0,0
Agathobacter rectalis AF06-19,Butyribacter intestini AF67-21pH9TA,0.52863,pos,0.52863,0,0
Agathobacter rectalis AF17-27,Butyribacter intestini AF67-21pH9TA,0.45538,pos,0.45538,0,0
Agathobacter rectalis AF25-15,Butyribacter intestini AF67-21pH9TA,0.55334,pos,0.55334,0,0
Agathobacter rectalis AF36-2BH,Butyribacter intestini AF67-21pH9TA,0.53175,pos,0.53175,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter intestini AF67-21pH9TA,0.58462,pos,0.58462,0,0
Agathobacter rectalis AM31-7AC,Butyribacter intestini AF67-21pH9TA,0.56102,pos,0.56102,0,0
Agathobacter rectalis AM48-7,Butyribacter intestini AF67-21pH9TA,0.51427,pos,0.51427,0,0
Agathobacter rectalis GCA_001404855,Butyribacter intestini AF67-21pH9TA,0.56338,pos,0.56338,0,0
Agathobacter rectalis GCA_001406835,Butyribacter intestini AF67-21pH9TA,0.45448,pos,0.45448,0,0
Agathobacter rectalis GCA_008123415,Butyribacter intestini AF67-21pH9TA,0.47512,pos,0.47512,0,0
Agathobacter rectalis GCA_013300625,Butyribacter intestini AF67-21pH9TA,0.5011,pos,0.5011,0,0
Agathobacter rectalis GCA_013303775,Butyribacter intestini AF67-21pH9TA,0.40857,pos,0.40857,0,0
Agathobacter rectalis GCA_013303845,Butyribacter intestini AF67-21pH9TA,0.46815,pos,0.46815,0,0
Agathobacter rectalis GCA_015551295,Butyribacter intestini AF67-21pH9TA,0.52898,pos,0.52898,0,0
Agathobacter rectalis GCA_015553565,Butyribacter intestini AF67-21pH9TA,0.54261,pos,0.54261,0,0
Agathobacter rectalis GCA_015557515,Butyribacter intestini AF67-21pH9TA,0.46951,pos,0.46951,0,0
Agathobacter rectalis GCA_015669665,Butyribacter intestini AF67-21pH9TA,0.55832,pos,0.55832,0,0
Agathobacter rectalis GCA_018784685,Butyribacter intestini AF67-21pH9TA,0.453,pos,0.453,0,0
Agathobacter rectalis GCA_018784725,Butyribacter intestini AF67-21pH9TA,0.59021,pos,0.59021,0,0
Agathobacter rectalis TM10-3,Butyribacter intestini AF67-21pH9TA,0.43196,pos,0.43196,0,0
Agathobacter sp. 20427_4_23,Butyribacter intestini AF67-21pH9TA,0.58998,pos,0.58998,0,0
Agathobacter sp. 20427_4_25,Butyribacter intestini AF67-21pH9TA,0.42005,pos,0.42005,0,0
Bariatricus comes GCA_013301565,Butyribacter intestini AF67-21pH9TA,0.44542,pos,0.44542,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter intestini AF67-21pH9TA,0.58724,pos,0.58724,0,0
Butyribacter intestini AF34-13,Butyribacter intestini AF67-21pH9TA,0.65357,pos,0.65357,0,0
Acetatifactor intestinalis 13414_6_67,Butyribacter intestini AF81-08TA,0.53234,pos,0.53234,0,0
Acetatifactor intestinalis 20287_6_17,Butyribacter intestini AF81-08TA,0.54391,pos,0.54391,0,0
Acetatifactor intestinalis AF22-6AC,Butyribacter intestini AF81-08TA,0.5423,pos,0.5423,0,0
Acetatifactor intestinalis AM59-13,Butyribacter intestini AF81-08TA,0.55944,pos,0.55944,0,0
Acetatifactor intestinalis GCA_014337175,Butyribacter intestini AF81-08TA,0.53838,pos,0.53838,0,0
Acetatifactor intestinalis OM08-11AC,Butyribacter intestini AF81-08TA,0.55692,pos,0.55692,0,0
Acetatifactor sp. 13470_2_92,Butyribacter intestini AF81-08TA,0.32606,pos,0.32606,0,0
Acetatifactor sp. AF34-10BH,Butyribacter intestini AF81-08TA,0.55344,pos,0.55344,0,0
Acetatifactor sp. AF36-18BH,Butyribacter intestini AF81-08TA,0.55068,pos,0.55068,0,0
Acetatifactor sp. AM34-9AC,Butyribacter intestini AF81-08TA,0.54911,pos,0.54911,0,0
Acetatifactor sp. GCA_003584705,Butyribacter intestini AF81-08TA,0.52543,pos,0.52543,0,0
Acetatifactor sp. TF08-15,Butyribacter intestini AF81-08TA,0.53928,pos,0.53928,0,0
Acetatifactor sp. TM11-1A,Butyribacter intestini AF81-08TA,0.56,pos,0.56,0,0
Agathobacter faecis GCA_015550045,Butyribacter intestini AF81-08TA,0.45385,pos,0.45385,0,0
Agathobacter rectalis 12718_7_53,Butyribacter intestini AF81-08TA,0.47074,pos,0.47074,0,0
Agathobacter rectalis 18048_2_75,Butyribacter intestini AF81-08TA,0.43151,pos,0.43151,0,0
Agathobacter rectalis AF06-19,Butyribacter intestini AF81-08TA,0.48795,pos,0.48795,0,0
Agathobacter rectalis AF17-27,Butyribacter intestini AF81-08TA,0.40481,pos,0.40481,0,0
Agathobacter rectalis AF25-15,Butyribacter intestini AF81-08TA,0.48698,pos,0.48698,0,0
Agathobacter rectalis AF36-2BH,Butyribacter intestini AF81-08TA,0.45826,pos,0.45826,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter intestini AF81-08TA,0.49474,pos,0.49474,0,0
Agathobacter rectalis AM31-7AC,Butyribacter intestini AF81-08TA,0.47529,pos,0.47529,0,0
Agathobacter rectalis AM48-7,Butyribacter intestini AF81-08TA,0.49026,pos,0.49026,0,0
Agathobacter rectalis GCA_001404855,Butyribacter intestini AF81-08TA,0.49353,pos,0.49353,0,0
Agathobacter rectalis GCA_001406835,Butyribacter intestini AF81-08TA,0.42646,pos,0.42646,0,0
Agathobacter rectalis GCA_008123415,Butyribacter intestini AF81-08TA,0.42902,pos,0.42902,0,0
Agathobacter rectalis GCA_013300625,Butyribacter intestini AF81-08TA,0.3628,pos,0.3628,0,0
Agathobacter rectalis GCA_013303775,Butyribacter intestini AF81-08TA,0.36522,pos,0.36522,0,0
Agathobacter rectalis GCA_013303845,Butyribacter intestini AF81-08TA,0.43682,pos,0.43682,0,0
Agathobacter rectalis GCA_015551295,Butyribacter intestini AF81-08TA,0.4529,pos,0.4529,0,0
Agathobacter rectalis GCA_015553565,Butyribacter intestini AF81-08TA,0.45879,pos,0.45879,0,0
Agathobacter rectalis GCA_015557515,Butyribacter intestini AF81-08TA,0.43994,pos,0.43994,0,0
Agathobacter rectalis GCA_015669665,Butyribacter intestini AF81-08TA,0.48144,pos,0.48144,0,0
Agathobacter rectalis GCA_018784685,Butyribacter intestini AF81-08TA,0.40364,pos,0.40364,0,0
Agathobacter rectalis GCA_018784725,Butyribacter intestini AF81-08TA,0.50704,pos,0.50704,0,0
Agathobacter rectalis TM10-3,Butyribacter intestini AF81-08TA,0.40273,pos,0.40273,0,0
Agathobacter sp. 20427_4_23,Butyribacter intestini AF81-08TA,0.52376,pos,0.52376,0,0
Agathobacter sp. 20427_4_25,Butyribacter intestini AF81-08TA,0.35259,pos,0.35259,0,0
Bariatricus comes GCA_013301565,Butyribacter intestini AF81-08TA,0.45911,pos,0.45911,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter intestini AF81-08TA,0.62798,pos,0.62798,0,0
Butyribacter intestini AF34-13,Butyribacter intestini AF81-08TA,0.70733,pos,0.70733,0,0
Butyribacter intestini AF67-21pH9TA,Butyribacter intestini AF81-08TA,0.64308,pos,0.64308,0,0
Acetatifactor intestinalis 13414_6_67,Butyribacter intestini AM27-31LB,0.51073,pos,0.51073,0,0
Acetatifactor intestinalis 20287_6_17,Butyribacter intestini AM27-31LB,0.53815,pos,0.53815,0,0
Acetatifactor intestinalis AF22-6AC,Butyribacter intestini AM27-31LB,0.52702,pos,0.52702,0,0
Acetatifactor intestinalis AM59-13,Butyribacter intestini AM27-31LB,0.56097,pos,0.56097,0,0
Acetatifactor intestinalis GCA_014337175,Butyribacter intestini AM27-31LB,0.55917,pos,0.55917,0,0
Acetatifactor intestinalis OM08-11AC,Butyribacter intestini AM27-31LB,0.5361,pos,0.5361,0,0
Acetatifactor sp. AF34-10BH,Butyribacter intestini AM27-31LB,0.54689,pos,0.54689,0,0
Acetatifactor sp. AF36-18BH,Butyribacter intestini AM27-31LB,0.53419,pos,0.53419,0,0
Acetatifactor sp. AM34-9AC,Butyribacter intestini AM27-31LB,0.5412,pos,0.5412,0,0
Acetatifactor sp. GCA_003584705,Butyribacter intestini AM27-31LB,0.51331,pos,0.51331,0,0
Acetatifactor sp. TF08-15,Butyribacter intestini AM27-31LB,0.53243,pos,0.53243,0,0
Acetatifactor sp. TM11-1A,Butyribacter intestini AM27-31LB,0.54616,pos,0.54616,0,0
Agathobacter faecis GCA_015550045,Butyribacter intestini AM27-31LB,0.48393,pos,0.48393,0,0
Agathobacter rectalis 12718_7_53,Butyribacter intestini AM27-31LB,0.49301,pos,0.49301,0,0
Agathobacter rectalis 18048_2_75,Butyribacter intestini AM27-31LB,0.47738,pos,0.47738,0,0
Agathobacter rectalis AF06-19,Butyribacter intestini AM27-31LB,0.49585,pos,0.49585,0,0
Agathobacter rectalis AF17-27,Butyribacter intestini AM27-31LB,0.43411,pos,0.43411,0,0
Agathobacter rectalis AF25-15,Butyribacter intestini AM27-31LB,0.49473,pos,0.49473,0,0
Agathobacter rectalis AF36-2BH,Butyribacter intestini AM27-31LB,0.48526,pos,0.48526,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter intestini AM27-31LB,0.51756,pos,0.51756,0,0
Agathobacter rectalis AM31-7AC,Butyribacter intestini AM27-31LB,0.51512,pos,0.51512,0,0
Agathobacter rectalis AM48-7,Butyribacter intestini AM27-31LB,0.49625,pos,0.49625,0,0
Agathobacter rectalis GCA_001404855,Butyribacter intestini AM27-31LB,0.50613,pos,0.50613,0,0
Agathobacter rectalis GCA_001406835,Butyribacter intestini AM27-31LB,0.41804,pos,0.41804,0,0
Agathobacter rectalis GCA_008123415,Butyribacter intestini AM27-31LB,0.44959,pos,0.44959,0,0
Agathobacter rectalis GCA_013300625,Butyribacter intestini AM27-31LB,0.37372,pos,0.37372,0,0
Agathobacter rectalis GCA_013303775,Butyribacter intestini AM27-31LB,0.37173,pos,0.37173,0,0
Agathobacter rectalis GCA_013303845,Butyribacter intestini AM27-31LB,0.41008,pos,0.41008,0,0
Agathobacter rectalis GCA_015551295,Butyribacter intestini AM27-31LB,0.47752,pos,0.47752,0,0
Agathobacter rectalis GCA_015553565,Butyribacter intestini AM27-31LB,0.48899,pos,0.48899,0,0
Agathobacter rectalis GCA_015557515,Butyribacter intestini AM27-31LB,0.43333,pos,0.43333,0,0
Agathobacter rectalis GCA_015669665,Butyribacter intestini AM27-31LB,0.51442,pos,0.51442,0,0
Agathobacter rectalis GCA_018784685,Butyribacter intestini AM27-31LB,0.39523,pos,0.39523,0,0
Agathobacter rectalis GCA_018784725,Butyribacter intestini AM27-31LB,0.53124,pos,0.53124,0,0
Agathobacter rectalis TM10-3,Butyribacter intestini AM27-31LB,0.3882,pos,0.3882,0,0
Agathobacter sp. 20427_4_23,Butyribacter intestini AM27-31LB,0.57408,pos,0.57408,0,0
Agathobacter sp. 20427_4_25,Butyribacter intestini AM27-31LB,0.37126,pos,0.37126,0,0
Bariatricus comes GCA_013301565,Butyribacter intestini AM27-31LB,0.42547,pos,0.42547,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter intestini AM27-31LB,0.63418,pos,0.63418,0,0
Butyribacter intestini AF34-13,Butyribacter intestini AM27-31LB,0.70429,pos,0.70429,0,0
Butyribacter intestini AF67-21pH9TA,Butyribacter intestini AM27-31LB,0.66146,pos,0.66146,0,0
Butyribacter intestini AF81-08TA,Butyribacter intestini AM27-31LB,0.74603,pos,0.74603,0,0
Acetatifactor intestinalis 13414_6_67,Butyribacter intestini TF01-11,0.46674,pos,0.46674,0,0
Acetatifactor intestinalis 20287_6_17,Butyribacter intestini TF01-11,0.49337,pos,0.49337,0,0
Acetatifactor intestinalis AF22-6AC,Butyribacter intestini TF01-11,0.45868,pos,0.45868,0,0
Acetatifactor intestinalis AM59-13,Butyribacter intestini TF01-11,0.47488,pos,0.47488,0,0
Acetatifactor intestinalis GCA_014337175,Butyribacter intestini TF01-11,0.46191,pos,0.46191,0,0
Acetatifactor intestinalis OM08-11AC,Butyribacter intestini TF01-11,0.48488,pos,0.48488,0,0
Acetatifactor sp. AF34-10BH,Butyribacter intestini TF01-11,0.47393,pos,0.47393,0,0
Acetatifactor sp. AF36-18BH,Butyribacter intestini TF01-11,0.47332,pos,0.47332,0,0
Acetatifactor sp. AM34-9AC,Butyribacter intestini TF01-11,0.46851,pos,0.46851,0,0
Acetatifactor sp. GCA_003584705,Butyribacter intestini TF01-11,0.45766,pos,0.45766,0,0
Acetatifactor sp. TF08-15,Butyribacter intestini TF01-11,0.45908,pos,0.45908,0,0
Acetatifactor sp. TM11-1A,Butyribacter intestini TF01-11,0.48513,pos,0.48513,0,0
Agathobacter faecis GCA_015550045,Butyribacter intestini TF01-11,0.3853,pos,0.3853,0,0
Agathobacter rectalis 12718_7_53,Butyribacter intestini TF01-11,0.45295,pos,0.45295,0,0
Agathobacter rectalis 18048_2_75,Butyribacter intestini TF01-11,0.41865,pos,0.41865,0,0
Agathobacter rectalis AF06-19,Butyribacter intestini TF01-11,0.46069,pos,0.46069,0,0
Agathobacter rectalis AF17-27,Butyribacter intestini TF01-11,0.36761,pos,0.36761,0,0
Agathobacter rectalis AF25-15,Butyribacter intestini TF01-11,0.43457,pos,0.43457,0,0
Agathobacter rectalis AF36-2BH,Butyribacter intestini TF01-11,0.42971,pos,0.42971,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter intestini TF01-11,0.45865,pos,0.45865,0,0
Agathobacter rectalis AM31-7AC,Butyribacter intestini TF01-11,0.45735,pos,0.45735,0,0
Agathobacter rectalis AM48-7,Butyribacter intestini TF01-11,0.44358,pos,0.44358,0,0
Agathobacter rectalis GCA_001404855,Butyribacter intestini TF01-11,0.45727,pos,0.45727,0,0
Agathobacter rectalis GCA_001406835,Butyribacter intestini TF01-11,0.39382,pos,0.39382,0,0
Agathobacter rectalis GCA_008123415,Butyribacter intestini TF01-11,0.40182,pos,0.40182,0,0
Agathobacter rectalis GCA_013300625,Butyribacter intestini TF01-11,0.35846,pos,0.35846,0,0
Agathobacter rectalis GCA_013303775,Butyribacter intestini TF01-11,0.3624,pos,0.3624,0,0
Agathobacter rectalis GCA_013303845,Butyribacter intestini TF01-11,0.43272,pos,0.43272,0,0
Agathobacter rectalis GCA_015551295,Butyribacter intestini TF01-11,0.44581,pos,0.44581,0,0
Agathobacter rectalis GCA_015553565,Butyribacter intestini TF01-11,0.44141,pos,0.44141,0,0
Agathobacter rectalis GCA_015557515,Butyribacter intestini TF01-11,0.40381,pos,0.40381,0,0
Agathobacter rectalis GCA_015669665,Butyribacter intestini TF01-11,0.45959,pos,0.45959,0,0
Agathobacter rectalis GCA_018784685,Butyribacter intestini TF01-11,0.36177,pos,0.36177,0,0
Agathobacter rectalis GCA_018784725,Butyribacter intestini TF01-11,0.47165,pos,0.47165,0,0
Agathobacter rectalis TM10-3,Butyribacter intestini TF01-11,0.37544,pos,0.37544,0,0
Agathobacter sp. 20427_4_23,Butyribacter intestini TF01-11,0.48912,pos,0.48912,0,0
Agathobacter sp. 20427_4_25,Butyribacter intestini TF01-11,0.37775,pos,0.37775,0,0
Bariatricus comes GCA_013301565,Butyribacter intestini TF01-11,0.4137,pos,0.4137,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter intestini TF01-11,0.54957,pos,0.54957,0,0
Butyribacter intestini AF34-13,Butyribacter intestini TF01-11,0.65378,pos,0.65378,0,0
Butyribacter intestini AF67-21pH9TA,Butyribacter intestini TF01-11,0.63688,pos,0.63688,0,0
Butyribacter intestini AF81-08TA,Butyribacter intestini TF01-11,0.74566,pos,0.74566,0,0
Butyribacter intestini AM27-31LB,Butyribacter intestini TF01-11,0.7017,pos,0.7017,0,0
Acetatifactor intestinalis 13414_6_67,Butyribacter sp. AM49-4BH,0.56236,pos,0.56236,0,0
Acetatifactor intestinalis 20287_6_17,Butyribacter sp. AM49-4BH,0.54882,pos,0.54882,0,0
Acetatifactor intestinalis AF22-6AC,Butyribacter sp. AM49-4BH,0.55661,pos,0.55661,0,0
Acetatifactor intestinalis AM59-13,Butyribacter sp. AM49-4BH,0.56944,pos,0.56944,0,0
Acetatifactor intestinalis GCA_014337175,Butyribacter sp. AM49-4BH,0.55262,pos,0.55262,0,0
Acetatifactor intestinalis OM08-11AC,Butyribacter sp. AM49-4BH,0.59073,pos,0.59073,0,0
Acetatifactor sp. 13470_2_92,Butyribacter sp. AM49-4BH,0.38302,pos,0.38302,0,0
Acetatifactor sp. AF34-10BH,Butyribacter sp. AM49-4BH,0.55279,pos,0.55279,0,0
Acetatifactor sp. AF36-18BH,Butyribacter sp. AM49-4BH,0.53492,pos,0.53492,0,0
Acetatifactor sp. AM34-9AC,Butyribacter sp. AM49-4BH,0.54491,pos,0.54491,0,0
Acetatifactor sp. GCA_003584705,Butyribacter sp. AM49-4BH,0.56845,pos,0.56845,0,0
Acetatifactor sp. TF08-15,Butyribacter sp. AM49-4BH,0.5649,pos,0.5649,0,0
Acetatifactor sp. TM11-1A,Butyribacter sp. AM49-4BH,0.59135,pos,0.59135,0,0
Agathobacter faecis GCA_015550045,Butyribacter sp. AM49-4BH,0.44182,pos,0.44182,0,0
Agathobacter rectalis 12718_7_53,Butyribacter sp. AM49-4BH,0.46067,pos,0.46067,0,0
Agathobacter rectalis 18048_2_75,Butyribacter sp. AM49-4BH,0.39419,pos,0.39419,0,0
Agathobacter rectalis AF06-19,Butyribacter sp. AM49-4BH,0.4376,pos,0.4376,0,0
Agathobacter rectalis AF17-27,Butyribacter sp. AM49-4BH,0.44916,pos,0.44916,0,0
Agathobacter rectalis AF25-15,Butyribacter sp. AM49-4BH,0.47061,pos,0.47061,0,0
Agathobacter rectalis AF36-2BH,Butyribacter sp. AM49-4BH,0.4437,pos,0.4437,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter sp. AM49-4BH,0.47095,pos,0.47095,0,0
Agathobacter rectalis AM31-7AC,Butyribacter sp. AM49-4BH,0.44409,pos,0.44409,0,0
Agathobacter rectalis AM48-7,Butyribacter sp. AM49-4BH,0.4753,pos,0.4753,0,0
Agathobacter rectalis GCA_001404855,Butyribacter sp. AM49-4BH,0.46713,pos,0.46713,0,0
Agathobacter rectalis GCA_001406835,Butyribacter sp. AM49-4BH,0.43887,pos,0.43887,0,0
Agathobacter rectalis GCA_008123415,Butyribacter sp. AM49-4BH,0.4733,pos,0.4733,0,0
Agathobacter rectalis GCA_013300625,Butyribacter sp. AM49-4BH,0.3353,pos,0.3353,0,0
Agathobacter rectalis GCA_013303775,Butyribacter sp. AM49-4BH,0.36568,pos,0.36568,0,0
Agathobacter rectalis GCA_013303845,Butyribacter sp. AM49-4BH,0.40897,pos,0.40897,0,0
Agathobacter rectalis GCA_015551295,Butyribacter sp. AM49-4BH,0.45825,pos,0.45825,0,0
Agathobacter rectalis GCA_015553565,Butyribacter sp. AM49-4BH,0.44298,pos,0.44298,0,0
Agathobacter rectalis GCA_015557515,Butyribacter sp. AM49-4BH,0.40535,pos,0.40535,0,0
Agathobacter rectalis GCA_015669665,Butyribacter sp. AM49-4BH,0.43957,pos,0.43957,0,0
Agathobacter rectalis GCA_018784685,Butyribacter sp. AM49-4BH,0.42884,pos,0.42884,0,0
Agathobacter rectalis GCA_018784725,Butyribacter sp. AM49-4BH,0.49677,pos,0.49677,0,0
Agathobacter rectalis TM10-3,Butyribacter sp. AM49-4BH,0.41583,pos,0.41583,0,0
Agathobacter sp. 20427_4_23,Butyribacter sp. AM49-4BH,0.5273,pos,0.5273,0,0
Agathobacter sp. 20427_4_25,Butyribacter sp. AM49-4BH,0.37343,pos,0.37343,0,0
Bariatricus comes GCA_013301565,Butyribacter sp. AM49-4BH,0.42759,pos,0.42759,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter sp. AM49-4BH,0.61421,pos,0.61421,0,0
Butyribacter intestini AF34-13,Butyribacter sp. AM49-4BH,0.47568,pos,0.47568,0,0
Butyribacter intestini AF67-21pH9TA,Butyribacter sp. AM49-4BH,0.52756,pos,0.52756,0,0
Butyribacter intestini AF81-08TA,Butyribacter sp. AM49-4BH,0.65965,pos,0.65965,0,0
Butyribacter intestini AM27-31LB,Butyribacter sp. AM49-4BH,0.60762,pos,0.60762,0,0
Butyribacter intestini TF01-11,Butyribacter sp. AM49-4BH,0.57974,pos,0.57974,0,0
Acetatifactor intestinalis 13414_6_67,Butyribacter sp. AM53-13BH,0.54622,pos,0.54622,0,0
Acetatifactor intestinalis 20287_6_17,Butyribacter sp. AM53-13BH,0.54018,pos,0.54018,0,0
Acetatifactor intestinalis AF22-6AC,Butyribacter sp. AM53-13BH,0.56138,pos,0.56138,0,0
Acetatifactor intestinalis AM59-13,Butyribacter sp. AM53-13BH,0.53472,pos,0.53472,0,0
Acetatifactor intestinalis GCA_014337175,Butyribacter sp. AM53-13BH,0.56932,pos,0.56932,0,0
Acetatifactor intestinalis OM08-11AC,Butyribacter sp. AM53-13BH,0.57143,pos,0.57143,0,0
Acetatifactor sp. 13470_2_92,Butyribacter sp. AM53-13BH,0.38983,pos,0.38983,0,0
Acetatifactor sp. AF34-10BH,Butyribacter sp. AM53-13BH,0.54543,pos,0.54543,0,0
Acetatifactor sp. AF36-18BH,Butyribacter sp. AM53-13BH,0.52313,pos,0.52313,0,0
Acetatifactor sp. AM34-9AC,Butyribacter sp. AM53-13BH,0.54865,pos,0.54865,0,0
Acetatifactor sp. GCA_003584705,Butyribacter sp. AM53-13BH,0.54008,pos,0.54008,0,0
Acetatifactor sp. TF08-15,Butyribacter sp. AM53-13BH,0.519,pos,0.519,0,0
Acetatifactor sp. TM11-1A,Butyribacter sp. AM53-13BH,0.56496,pos,0.56496,0,0
Agathobacter faecis GCA_015550045,Butyribacter sp. AM53-13BH,0.38387,pos,0.38387,0,0
Agathobacter rectalis 12718_7_53,Butyribacter sp. AM53-13BH,0.45466,pos,0.45466,0,0
Agathobacter rectalis 18048_2_75,Butyribacter sp. AM53-13BH,0.43145,pos,0.43145,0,0
Agathobacter rectalis AF06-19,Butyribacter sp. AM53-13BH,0.41199,pos,0.41199,0,0
Agathobacter rectalis AF17-27,Butyribacter sp. AM53-13BH,0.41363,pos,0.41363,0,0
Agathobacter rectalis AF25-15,Butyribacter sp. AM53-13BH,0.46518,pos,0.46518,0,0
Agathobacter rectalis AF36-2BH,Butyribacter sp. AM53-13BH,0.4243,pos,0.4243,0,0
Agathobacter rectalis AF67-03PH9,Butyribacter sp. AM53-13BH,0.46642,pos,0.46642,0,0
Agathobacter rectalis AM31-7AC,Butyribacter sp. AM53-13BH,0.42064,pos,0.42064,0,0
Agathobacter rectalis AM48-7,Butyribacter sp. AM53-13BH,0.46547,pos,0.46547,0,0
Agathobacter rectalis GCA_001404855,Butyribacter sp. AM53-13BH,0.47259,pos,0.47259,0,0
Agathobacter rectalis GCA_001406835,Butyribacter sp. AM53-13BH,0.38295,pos,0.38295,0,0
Agathobacter rectalis GCA_008123415,Butyribacter sp. AM53-13BH,0.47638,pos,0.47638,0,0
Agathobacter rectalis GCA_013300625,Butyribacter sp. AM53-13BH,0.33985,pos,0.33985,0,0
Agathobacter rectalis GCA_013303775,Butyribacter sp. AM53-13BH,0.34899,pos,0.34899,0,0
Agathobacter rectalis GCA_013303845,Butyribacter sp. AM53-13BH,0.43156,pos,0.43156,0,0
Agathobacter rectalis GCA_015551295,Butyribacter sp. AM53-13BH,0.42882,pos,0.42882,0,0
Agathobacter rectalis GCA_015553565,Butyribacter sp. AM53-13BH,0.43955,pos,0.43955,0,0
Agathobacter rectalis GCA_015557515,Butyribacter sp. AM53-13BH,0.39994,pos,0.39994,0,0
Agathobacter rectalis GCA_015669665,Butyribacter sp. AM53-13BH,0.42917,pos,0.42917,0,0
Agathobacter rectalis GCA_018784685,Butyribacter sp. AM53-13BH,0.3608,pos,0.3608,0,0
Agathobacter rectalis GCA_018784725,Butyribacter sp. AM53-13BH,0.4698,pos,0.4698,0,0
Agathobacter rectalis TM10-3,Butyribacter sp. AM53-13BH,0.38356,pos,0.38356,0,0
Agathobacter sp. 20427_4_23,Butyribacter sp. AM53-13BH,0.54077,pos,0.54077,0,0
Agathobacter sp. 20427_4_25,Butyribacter sp. AM53-13BH,0.40962,pos,0.40962,0,0
Bariatricus comes GCA_013301565,Butyribacter sp. AM53-13BH,0.46999,pos,0.46999,0,0
Blautia_A wexlerae GCA_009881475,Butyribacter sp. AM53-13BH,0.30857,pos,0.30857,0,0
Butyribacter huaianensis GCA_014384985,Butyribacter sp. AM53-13BH,0.61143,pos,0.61143,0,0
Butyribacter intestini AF34-13,Butyribacter sp. AM53-13BH,0.48788,pos,0.48788,0,0
